case_id,structure_key,dipole,existing_monitor_box_half_nm,canonical_reference_r12nm_450,existing_raw_spectrum_preserved,old_invalid_evidence_preserved,r12_monitor_present,near_source_outward_flux_r12nm,eta_up_normalized_to_r12nm_box_status,solver_rerun,reason
homogeneous_reference_x_strict,homogeneous_reference,x,8.0,1.262647883802084e-08,True,True,False,,unavailable_existing_run_has_only_r8nm_monitor,False,An r12 spectrum cannot be reconstructed from four r8 line monitors; mixing physical radii is prohibited.
homogeneous_reference_z_strict,homogeneous_reference,z,8.0,1.9331691825404806e-08,True,True,False,,unavailable_existing_run_has_only_r8nm_monitor,False,An r12 spectrum cannot be reconstructed from four r8 line monitors; mixing physical radii is prohibited.
bare_x_pilot,bare,x,8.0,1.262647883802084e-08,True,True,False,,unavailable_existing_run_has_only_r8nm_monitor,False,An r12 spectrum cannot be reconstructed from four r8 line monitors; mixing physical radii is prohibited.
bare_z_pilot,bare,z,8.0,1.9331691825404806e-08,True,True,False,,unavailable_existing_run_has_only_r8nm_monitor,False,An r12 spectrum cannot be reconstructed from four r8 line monitors; mixing physical radii is prohibited.
zl1_alternative_x_pilot,zl1_alternative,x,8.0,1.262647883802084e-08,True,True,False,,unavailable_existing_run_has_only_r8nm_monitor,False,An r12 spectrum cannot be reconstructed from four r8 line monitors; mixing physical radii is prohibited.
zl1_alternative_z_pilot,zl1_alternative,z,8.0,1.9331691825404806e-08,True,True,False,,unavailable_existing_run_has_only_r8nm_monitor,False,An r12 spectrum cannot be reconstructed from four r8 line monitors; mixing physical radii is prohibited.
bare_x_strict,bare,x,8.0,1.262647883802084e-08,True,True,False,,unavailable_existing_run_has_only_r8nm_monitor,False,An r12 spectrum cannot be reconstructed from four r8 line monitors; mixing physical radii is prohibited.
bare_z_strict,bare,z,8.0,1.9331691825404806e-08,True,True,False,,unavailable_existing_run_has_only_r8nm_monitor,False,An r12 spectrum cannot be reconstructed from four r8 line monitors; mixing physical radii is prohibited.
zl1_alternative_x_strict,zl1_alternative,x,8.0,1.262647883802084e-08,True,True,False,,unavailable_existing_run_has_only_r8nm_monitor,False,An r12 spectrum cannot be reconstructed from four r8 line monitors; mixing physical radii is prohibited.
zl1_alternative_z_strict,zl1_alternative,z,8.0,1.9331691825404806e-08,True,True,False,,unavailable_existing_run_has_only_r8nm_monitor,False,An r12 spectrum cannot be reconstructed from four r8 line monitors; mixing physical radii is prohibited.
wan_proxy_x_strict,wan_proxy,x,8.0,1.262647883802084e-08,True,True,False,,unavailable_existing_run_has_only_r8nm_monitor,False,An r12 spectrum cannot be reconstructed from four r8 line monitors; mixing physical radii is prohibited.
wan_proxy_z_strict,wan_proxy,z,8.0,1.9331691825404806e-08,True,True,False,,unavailable_existing_run_has_only_r8nm_monitor,False,An r12 spectrum cannot be reconstructed from four r8 line monitors; mixing physical radii is prohibited.
explicit_x_strict,explicit,x,8.0,1.262647883802084e-08,True,True,False,,unavailable_existing_run_has_only_r8nm_monitor,False,An r12 spectrum cannot be reconstructed from four r8 line monitors; mixing physical radii is prohibited.
explicit_z_strict,explicit,z,8.0,1.9331691825404806e-08,True,True,False,,unavailable_existing_run_has_only_r8nm_monitor,False,An r12 spectrum cannot be reconstructed from four r8 line monitors; mixing physical radii is prohibited.
zl1_nominal_x_strict,zl1_nominal,x,8.0,1.262647883802084e-08,True,True,False,,unavailable_existing_run_has_only_r8nm_monitor,False,An r12 spectrum cannot be reconstructed from four r8 line monitors; mixing physical radii is prohibited.
zl1_nominal_z_strict,zl1_nominal,z,8.0,1.9331691825404806e-08,True,True,False,,unavailable_existing_run_has_only_r8nm_monitor,False,An r12 spectrum cannot be reconstructed from four r8 line monitors; mixing physical radii is prohibited.
bare_x_retry1200,bare,x,8.0,1.262647883802084e-08,True,True,False,,unavailable_existing_run_has_only_r8nm_monitor,False,An r12 spectrum cannot be reconstructed from four r8 line monitors; mixing physical radii is prohibited.
bare_z_retry1200,bare,z,8.0,1.9331691825404806e-08,True,True,False,,unavailable_existing_run_has_only_r8nm_monitor,False,An r12 spectrum cannot be reconstructed from four r8 line monitors; mixing physical radii is prohibited.
zl1_alternative_x_retry1200,zl1_alternative,x,8.0,1.262647883802084e-08,True,True,False,,unavailable_existing_run_has_only_r8nm_monitor,False,An r12 spectrum cannot be reconstructed from four r8 line monitors; mixing physical radii is prohibited.
zl1_alternative_z_retry1200,zl1_alternative,z,8.0,1.9331691825404806e-08,True,True,False,,unavailable_existing_run_has_only_r8nm_monitor,False,An r12 spectrum cannot be reconstructed from four r8 line monitors; mixing physical radii is prohibited.
