geometry_id,wavelength_nm,sigma1,sigma2,sigma2_over_sigma1,adjacent_overlap,drift_angle_deg
BF06,442.0,0.728671196140735,0.6699391325265028,0.9193984009175948,0.9990671572734707,2.4750023267057637
BF06,443.0,0.7733061223779282,0.7478022092099019,0.9670196414718646,0.9999938072501019,0.2016413631785495
BF06,444.0,0.8315505055422553,0.8022213813867468,0.964729593740812,0.06477984324077614,86.28578755185066
BF06,445.0,0.8597901587509101,0.8306603962209672,0.96611991631509,0.987167977594368,9.18862838318112
BF06,446.0,0.9586397569760275,0.8518695677206961,0.8886232409219792,0.9576214659395781,16.740035809791998
BF06,447.0,1.0348316087842606,0.8748988131940079,0.8454504150891324,0.9966079509876284,4.720538330400936
BF06,448.0,0.9847743407387402,0.8825272588053025,0.8961720693730344,0.9913228920646303,7.553350987564194
BF06,449.0,1.0035953451211708,0.9438904908604406,0.9405090362854148,0.9683306901194396,14.458052381538508
BF06,450.0,0.9005917253240897,0.8220557319824603,0.9127951199936162,0.7692258961146041,39.7155741963811
BF06,451.0,0.7204986803309918,0.6076963360362498,0.8434385136653944,0.9988574820472464,2.7391165029490705
BF06,452.0,0.750595410776755,0.4144397708866691,0.5521480213391998,0.24725802695576693,75.68468453330823
BF06,453.0,0.7801076114683483,0.24441355722962654,0.313307489423904,0.9951973581634748,5.617611442864207
BF06,454.0,0.7733604562765924,0.16952452920858668,0.21920506515781332,0.9969916948991113,4.445365806160748
BF06,455.0,0.7795955641923492,0.2990154629413831,0.3835520322016701,0.9998771556145122,0.8980897345785734
BF06,456.0,0.7636854081919653,0.4127340551226506,0.5404503617527584,0.9997847043826426,1.1889484279237352
BF06,457.0,0.7657367813343897,0.4659530690181183,0.6085029221218005,0.999952862312995,0.5563184590715335
BF06,458.0,0.7491086326646463,0.5409355270318736,0.7221055844834114,0.9999690854448464,0.45052640515720505
BF06,459.0,0.7367889549415382,0.5707687078460009,0.774670553919052,0.9999004668291802,0.8083978546821727
BF06,460.0,0.729967859530593,0.606364352027647,0.8306726715578555,0.9999735666030061,0.4165959812646813
BF06,461.0,0.7059657422267956,0.639705557397044,0.9061424926643747,0.9999868430040633,0.2939114306081715
BF06,462.0,0.6982531331514445,0.6495660322835266,0.9302729933367042,0.9993197136340901,2.113528639906771
BF06,463.0,0.6824428026145288,0.6778837090197632,0.993319449516796,0.9947726008706312,5.860974451954318
BF06,464.0,0.6896065070660258,0.6576488388296068,0.9536581109531798,0.11936433362056359,83.14458210206092
BF06,465.0,0.6975229014894542,0.6542900974706073,0.9380195203246663,0.9969946473682979,4.44318274765994
BF07,435.0,0.9083518924063606,0.7051386411268931,0.7762835603929605,nan,nan
BF07,436.0,0.8861729073849447,0.7917734068125168,0.8934750771708916,0.9877404534972879,8.980892982311605
BF07,437.0,0.8778668389497344,0.8239591427874099,0.9385923994727734,0.9933167515507064,6.627864255742601
BF07,438.0,0.8728770625540067,0.8349957487640998,0.956601776567404,0.999152344384645,2.3592721134384296
BF07,439.0,0.8688522503685846,0.8332901039728842,0.9590699726212204,0.9903383892150228,7.970997733697724
BF07,440.0,0.874070331779992,0.8370814306774559,0.9576820082347258,0.9821802197438002,10.8326781263289
BF07,441.0,0.8739491026771956,0.8336704402108047,0.953911889899533,0.9989123753067336,2.6724927156380103
BF07,442.0,0.8735147678032031,0.8268423653867836,0.9465694180147685,0.9993473891863717,2.070085983065824
BF07,443.0,0.8727613601376788,0.8180574938795923,0.9373209347289883,0.9993554490198494,2.057261964066729
BF07,444.0,0.8703411351272449,0.806677249554005,0.9268518021224722,0.9992711476187172,2.187680019519533
BF07,445.0,0.8668961288982386,0.7940268062728189,0.9159422678262142,0.9992062720389819,2.2829804907122355
BF07,446.0,0.8604187146894746,0.7787913985220288,0.9051307058135002,0.9989261635585978,2.6554955031484475
BF07,447.0,0.8513953903452467,0.7647998369590426,0.8982898493835056,0.9985854752250758,3.047853696276147
BF07,448.0,0.8374385095688002,0.7505558837508121,0.896251933932768,0.9980403299723086,3.5875672741771427
BF07,449.0,0.817611856871354,0.7442232353110341,0.910240267501567,0.9969236420393424,4.495390921435658
BF07,450.0,0.7918723083090851,0.7469625424809683,0.943286606493395,0.9957896110909559,5.259582038115767
BF07,451.0,0.7665125191143914,0.757318596401745,0.9880055152611612,0.12638682414852487,82.73914982318698
BF07,452.0,0.802638067325103,0.7248140191344401,0.9030396745945258,0.9924219445056384,7.058154517000031
BF07,453.0,0.8447980872188232,0.6916642638265075,0.8187332266619464,0.9920067269227001,7.249193066633059
BF07,454.0,0.8855288327391687,0.6726370641716547,0.7595879877688624,0.9936692070135545,6.450539989557251
BF07,455.0,0.9106067062069739,0.6653775623687619,0.7306969714074637,0.9949752388675893,5.74615531720961
BF07,456.0,0.9352693179090876,0.6440485667997776,0.6886236450476418,0.9976722323863875,3.9101347275502443
BF07,457.0,0.9473569049768621,0.6200747365602974,0.6545312894251211,0.9983818181124939,3.2599420463048303
BF07,458.0,0.9562402368835665,0.5363465152838448,0.5608909713230895,0.9987271315344503,2.891182265573538
BF07,459.0,0.9606255929270754,0.20076850943622246,0.2089976687217655,0.9987931525709469,2.815188644066873
BF07,460.0,0.9688211846365515,0.9120110818891295,0.9413616220946551,0.9344955810481219,20.853195206941702
BF07,461.0,0.9730929806738976,0.9625993407445125,0.9892162001599087,0.45412887552250947,62.991101454501205
BF07,462.0,0.9628727413927164,0.9323193435911692,0.9682684985376633,0.07510424508630542,85.6927879985787
BF07,463.0,0.962016389936487,0.9095561050576826,0.9454684084101022,0.9998063440894228,1.1276128528785252
BF07,464.0,0.959152631644615,0.863552683132657,0.9003287429363175,0.9996635485579413,1.4863154923487392
BF07,465.0,0.957131163625875,0.8506809057387414,0.8887819538924312,0.9998963488963732,0.8249513676581377
